method;dataset;embedding;sil;ch;db;acc;nmi;ari
baseline_louvain;CITESEER;"tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]])";-0.01580869033932686;5.669835353409455;8.2362785019842;0.26660655244965437;0.22389397814923143;0.13495869166800062
GCN_KMeans;CITESEER;"[[ 5.151194   -7.0292645  -0.52467304 -2.9076476   3.834478    2.3328023 ]
 [-5.7191772  -1.9437761   1.904238    3.1258907   0.03358061  5.0080967 ]
 [ 1.4019403  -2.860774    0.3080287  -4.719844   -2.424224   11.799044  ]
 ...
 [-2.8899937  16.203608    6.3316474  -7.604411   -7.6019006   5.323739  ]
 [ 5.589428   -9.374875    4.8860874   7.107302   -4.778372   -2.570096  ]
 [-2.392212   -1.9626014   2.0796776  -4.248861    1.0211997   9.057355  ]]";0.1739063858985901;638.1837330096604;1.5404225459143135;0.3874361286444244;0.1598984965287841;0.14473595715432364
GCN_Louvain;CITESEER;"[[  7.7399793    1.3605466   -4.2501574  ...  -4.5946054    1.0343317
    2.0940475 ]
 [  1.7485456   11.440162    -2.480102   ...  -8.977439    -4.804794
   -4.73981   ]
 [ -1.1052136   -5.0319233   16.469412   ...  -8.66386    -15.519439
    0.70104504]
 ...
 [  2.5111823   -5.640837    -6.6959867  ...  -2.8810322   -5.507908
    0.45582306]
 [ -5.200071    -0.66889733  -1.7888644  ...   6.7810893    0.27741784
   -0.19034405]
 [ -5.411575    -6.0557814   15.660815   ...  -8.053987   -14.510012
   -2.137034  ]]";0.12740421295166016;293.8056343068298;2.0127896859574483;0.4075743913435528;0.15184592084541312;0.11310467898559341
DMoN;CITESEER;"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]";0.0018493735793917365;5.137514381268822;21.30644647234229;0.3712052900510971;0.16609999980714737;0.13567628615262922
SCGC;CITESEER;"[[-0.12764382  0.23081806  0.04447842 ...  0.26071757 -0.15555279
   0.09191702]
 [-0.1288306   0.23981188  0.04175448 ...  0.2680725  -0.16561913
   0.08624074]
 [-0.12606351  0.24606006  0.03949429 ...  0.25527853 -0.16916198
   0.08904377]
 ...
 [-0.13279498  0.2279397   0.04820208 ...  0.26412362 -0.16585088
   0.08592406]
 [-0.12010261  0.24670523  0.02999064 ...  0.2593554  -0.17624806
   0.09520354]
 [-0.12671527  0.24225157  0.03820314 ...  0.25037193 -0.1682063
   0.09208183]]";0.28282463550567627;3426.999178997943;1.0025719268744007;0.32251277427111513;0.11367366958121086;0.08886488434710779
DFCN;CITESEER;"[[ 0.01130877 -0.05283613 -0.00895691 ... -0.0158906  -0.05919763
   0.07627483]
 [-0.00922481 -0.02769137  0.03484765 ...  0.09862012  0.01724028
   0.00052483]
 [ 0.07883597 -0.11710433  0.09704877 ...  0.12990886 -0.09227975
   0.13858423]
 ...
 [-0.29380167  0.29077533 -0.34719387 ... -0.4104013   0.33142975
  -0.3716297 ]
 [-0.030079   -0.05009286  0.01109335 ...  0.09592274 -0.00496174
   0.01717926]
 [ 0.1471753  -0.12218798  0.15225345 ...  0.15682831 -0.09037928
   0.14958425]]";0.43185490369796753;14206.673408232797;0.7119528314354091;0.4030658250676285;0.20841285877920598;0.16056108690844276
DAEGC;CITESEER;"[[0.16337213 0.2138447  0.1384488  0.14207615 0.14966905 0.19258916]
 [0.17560342 0.13909388 0.21929699 0.17437044 0.17014445 0.12149087]
 [0.15811089 0.12095123 0.12314735 0.21881548 0.2000579  0.17891715]
 ...
 [0.1569184  0.26255143 0.16148947 0.13760686 0.1148551  0.16657871]
 [0.15406187 0.11422535 0.17187487 0.16466033 0.25676844 0.1384091 ]
 [0.15122037 0.14694633 0.12240575 0.20217013 0.15943715 0.21782032]]";0.5526357889175415;4777.9862298720345;0.7154140642775905;0.4511571986774872;0.24230033238697682;0.22889345951923354
CCGC;CITESEER;"[[ 6.72202259e-02  2.25876961e-02  1.17258802e-02 ...  9.94098373e-04
   3.29289492e-03 -9.80656315e-03]
 [ 6.18942827e-02  2.73318887e-02  1.02439709e-02 ...  4.13235417e-03
   6.46484084e-03 -7.00026006e-03]
 [ 5.96794337e-02  2.89921351e-02  1.29597196e-02 ...  4.64390963e-04
   3.80186038e-03 -1.10758347e-02]
 ...
 [ 5.74464127e-02  2.75063571e-02  1.24451425e-02 ...  4.45596455e-03
   5.19583747e-03 -9.64936614e-03]
 [ 6.77891299e-02  2.37484891e-02  1.27492175e-02 ...  7.51444697e-03
  -1.35200098e-05  4.87540103e-03]
 [ 6.22184277e-02  2.67525613e-02  1.33886626e-02 ... -2.65006116e-03
   5.21189161e-03 -8.53843521e-03]]";0.1704421192407608;3223.3674493786702;1.833924401933993;0.3026750826570484;0.09839522035724829;0.09021837763884165
AGE;CITESEER;"[[0.0047517  0.01090631 0.01847661 ... 0.00437577 0.0671236  0.06382322]
 [0.11389218 0.00280847 0.00543901 ... 0.00573005 0.00474379 0.01047278]
 [0.0188412  0.00819524 0.00413681 ... 0.0249877  0.0057188  0.00635542]
 ...
 [0.00509367 0.00537369 0.00083544 ... 0.01033052 0.01212561 0.01267488]
 [0.00569688 0.00713682 0.00271298 ... 0.00529819 0.00514427 0.00637973]
 [0.00965433 0.00333622 0.0164138  ... 0.00673948 0.00722387 0.01262095]]";0.23223017156124115;323.9743484483968;2.08429190165569;0.5906221821460775;0.33060939572159065;0.27302934426213793
baseline_kmeans;CITESEER;"tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]])";0.003657091408967972;19.016188858029594;8.922440755947482;0.4313195070634205;0.1968692562502504;0.17711307874717144
baseline_louvain;CITESEER;"tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]])";-0.01580869033932686;5.669835353409455;8.2362785019842;0.26660655244965437;0.22389397814923143;0.13495869166800062
GCN_KMeans;CITESEER;"[[ 5.151194   -7.0292645  -0.52467304 -2.9076476   3.834478    2.3328023 ]
 [-5.7191772  -1.9437761   1.904238    3.1258907   0.03358061  5.0080967 ]
 [ 1.4019403  -2.860774    0.3080287  -4.719844   -2.424224   11.799044  ]
 ...
 [-2.8899937  16.203608    6.3316474  -7.604411   -7.6019006   5.323739  ]
 [ 5.589428   -9.374875    4.8860874   7.107302   -4.778372   -2.570096  ]
 [-2.392212   -1.9626014   2.0796776  -4.248861    1.0211997   9.057355  ]]";0.1739063858985901;638.1837330096604;1.5404225459143135;0.3874361286444244;0.1598984965287841;0.14473595715432364
GCN_Louvain;CITESEER;"[[  7.7399793    1.3605466   -4.2501574  ...  -4.5946054    1.0343317
    2.0940475 ]
 [  1.7485456   11.440162    -2.480102   ...  -8.977439    -4.804794
   -4.73981   ]
 [ -1.1052136   -5.0319233   16.469412   ...  -8.66386    -15.519439
    0.70104504]
 ...
 [  2.5111823   -5.640837    -6.6959867  ...  -2.8810322   -5.507908
    0.45582306]
 [ -5.200071    -0.66889733  -1.7888644  ...   6.7810893    0.27741784
   -0.19034405]
 [ -5.411575    -6.0557814   15.660815   ...  -8.053987   -14.510012
   -2.137034  ]]";0.12740421295166016;293.8056343068298;2.0127896859574483;0.4075743913435528;0.15184592084541312;0.11310467898559341
DMoN;CITESEER;"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]";0.0018493735793917365;5.137514381268822;21.30644647234229;0.3712052900510971;0.16609999980714737;0.13567628615262922
SCGC;CITESEER;"[[-0.12764382  0.23081806  0.04447842 ...  0.26071757 -0.15555279
   0.09191702]
 [-0.1288306   0.23981188  0.04175448 ...  0.2680725  -0.16561913
   0.08624074]
 [-0.12606351  0.24606006  0.03949429 ...  0.25527853 -0.16916198
   0.08904377]
 ...
 [-0.13279498  0.2279397   0.04820208 ...  0.26412362 -0.16585088
   0.08592406]
 [-0.12010261  0.24670523  0.02999064 ...  0.2593554  -0.17624806
   0.09520354]
 [-0.12671527  0.24225157  0.03820314 ...  0.25037193 -0.1682063
   0.09208183]]";0.28282463550567627;3426.999178997943;1.0025719268744007;0.32251277427111513;0.11367366958121086;0.08886488434710779
DFCN;CITESEER;"[[ 1.1733143e-02 -5.2309286e-02 -8.4186746e-03 ... -1.5934590e-02
  -5.8741532e-02  7.5805381e-02]
 [-8.8758143e-03 -2.7234422e-02  3.5548292e-02 ...  9.8704368e-02
   1.7762022e-02  5.8804639e-05]
 [ 7.8392595e-02 -1.1601519e-01  9.6873596e-02 ...  1.2913120e-01
  -9.1100879e-02  1.3743901e-01]
 ...
 [-2.9384276e-01  2.9127485e-01 -3.4680429e-01 ... -4.1050348e-01
   3.3194518e-01 -3.7198299e-01]
 [-3.0382678e-02 -4.9433406e-02  1.1159819e-02 ...  9.5577732e-02
  -4.3083699e-03  1.6494656e-02]
 [ 1.4732412e-01 -1.2086036e-01  1.5247732e-01 ...  1.5649019e-01
  -8.9276277e-02  1.4837012e-01]]";0.43151918053627014;14179.59513262506;0.7126512669313038;0.4030658250676285;0.20841285877920598;0.16056108690844276
DAEGC;CITESEER;"[[0.16337213 0.21384469 0.13844877 0.14207615 0.14966907 0.19258916]
 [0.17560342 0.13909388 0.21929696 0.17437041 0.17014441 0.12149087]
 [0.15811087 0.12095121 0.12314735 0.21881548 0.20005786 0.17891717]
 ...
 [0.1569184  0.2625514  0.16148947 0.13760686 0.1148551  0.16657871]
 [0.15406187 0.11422537 0.17187488 0.16466033 0.2567684  0.1384091 ]
 [0.15122035 0.14694631 0.12240574 0.20217012 0.15943716 0.21782027]]";0.5526357889175415;4777.984895127841;0.715414138243324;0.4511571986774872;0.24230033238697682;0.22889345951923354
CCGC;CITESEER;"[[ 6.72202259e-02  2.25876961e-02  1.17258802e-02 ...  9.94098373e-04
   3.29289492e-03 -9.80656315e-03]
 [ 6.18942827e-02  2.73318887e-02  1.02439709e-02 ...  4.13235417e-03
   6.46484084e-03 -7.00026006e-03]
 [ 5.96794337e-02  2.89921351e-02  1.29597196e-02 ...  4.64390963e-04
   3.80186038e-03 -1.10758347e-02]
 ...
 [ 5.74464127e-02  2.75063571e-02  1.24451425e-02 ...  4.45596455e-03
   5.19583747e-03 -9.64936614e-03]
 [ 6.77891299e-02  2.37484891e-02  1.27492175e-02 ...  7.51444697e-03
  -1.35200098e-05  4.87540103e-03]
 [ 6.22184277e-02  2.67525613e-02  1.33886626e-02 ... -2.65006116e-03
   5.21189161e-03 -8.53843521e-03]]";0.1704421192407608;3223.3674493786702;1.833924401933993;0.3026750826570484;0.09839522035724829;0.09021837763884165
AGE;CITESEER;"[[0.0047517  0.01090631 0.01847661 ... 0.00437577 0.0671236  0.06382322]
 [0.11389218 0.00280847 0.00543901 ... 0.00573005 0.00474379 0.01047278]
 [0.0188412  0.00819524 0.00413681 ... 0.0249877  0.0057188  0.00635542]
 ...
 [0.00509367 0.00537369 0.00083544 ... 0.01033052 0.01212561 0.01267488]
 [0.00569688 0.00713682 0.00271298 ... 0.00529819 0.00514427 0.00637973]
 [0.00965433 0.00333622 0.0164138  ... 0.00673948 0.00722387 0.01262095]]";0.23223017156124115;323.9743484483968;2.08429190165569;0.5906221821460775;0.33060939572159065;0.27302934426213793
baseline_kmeans;CITESEER;"tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]])";0.003657091408967972;19.016188858029594;8.922440755947482;0.4313195070634205;0.1968692562502504;0.17711307874717144
baseline_louvain;CITESEER;"tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]])";-0.01580869033932686;5.669835353409455;8.2362785019842;0.26660655244965437;0.22389397814923143;0.13495869166800062
GCN_KMeans;CITESEER;"[[ 5.151194   -7.0292645  -0.52467304 -2.9076476   3.834478    2.3328023 ]
 [-5.7191772  -1.9437761   1.904238    3.1258907   0.03358061  5.0080967 ]
 [ 1.4019403  -2.860774    0.3080287  -4.719844   -2.424224   11.799044  ]
 ...
 [-2.8899937  16.203608    6.3316474  -7.604411   -7.6019006   5.323739  ]
 [ 5.589428   -9.374875    4.8860874   7.107302   -4.778372   -2.570096  ]
 [-2.392212   -1.9626014   2.0796776  -4.248861    1.0211997   9.057355  ]]";0.1739063858985901;638.1837330096604;1.5404225459143135;0.3874361286444244;0.1598984965287841;0.14473595715432364
GCN_Louvain;CITESEER;"[[  7.7399793    1.3605466   -4.2501574  ...  -4.5946054    1.0343317
    2.0940475 ]
 [  1.7485456   11.440162    -2.480102   ...  -8.977439    -4.804794
   -4.73981   ]
 [ -1.1052136   -5.0319233   16.469412   ...  -8.66386    -15.519439
    0.70104504]
 ...
 [  2.5111823   -5.640837    -6.6959867  ...  -2.8810322   -5.507908
    0.45582306]
 [ -5.200071    -0.66889733  -1.7888644  ...   6.7810893    0.27741784
   -0.19034405]
 [ -5.411575    -6.0557814   15.660815   ...  -8.053987   -14.510012
   -2.137034  ]]";0.12740421295166016;293.8056343068298;2.0127896859574483;0.4075743913435528;0.15184592084541312;0.11310467898559341
DMoN;CITESEER;"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]";0.0018493735793917365;5.137514381268822;21.30644647234229;0.3712052900510971;0.16609999980714737;0.13567628615262922
SCGC;CITESEER;"[[-0.12764382  0.23081806  0.04447842 ...  0.26071757 -0.15555279
   0.09191702]
 [-0.1288306   0.23981188  0.04175448 ...  0.2680725  -0.16561913
   0.08624074]
 [-0.12606351  0.24606006  0.03949429 ...  0.25527853 -0.16916198
   0.08904377]
 ...
 [-0.13279498  0.2279397   0.04820208 ...  0.26412362 -0.16585088
   0.08592406]
 [-0.12010261  0.24670523  0.02999064 ...  0.2593554  -0.17624806
   0.09520354]
 [-0.12671527  0.24225157  0.03820314 ...  0.25037193 -0.1682063
   0.09208183]]";0.28282463550567627;3426.999178997943;1.0025719268744007;0.32251277427111513;0.11367366958121086;0.08886488434710779
DFCN;CITESEER;"[[ 0.01240267 -0.05286949 -0.00819775 ... -0.01591136 -0.05972428
   0.07691366]
 [-0.00747061 -0.02831865  0.03611016 ...  0.09941754  0.01630988
   0.00154915]
 [ 0.07991746 -0.11736248  0.09797024 ...  0.13013923 -0.09287153
   0.13956723]
 ...
 [-0.29357812  0.29080313 -0.34685904 ... -0.40993616  0.3314691
  -0.37156314]
 [-0.02881056 -0.05041719  0.0120787  ...  0.09620443 -0.00561669
   0.01823253]
 [ 0.1487911  -0.12226331  0.15312299 ...  0.15693425 -0.0910845
   0.15057215]]";0.43193063139915466;14205.804212454064;0.7118397840882579;0.4030658250676285;0.20808482728387442;0.16034399426992255
DAEGC;CITESEER;"[[0.16337213 0.21384469 0.13844877 0.14207615 0.14966907 0.19258916]
 [0.17560342 0.13909388 0.21929696 0.17437041 0.17014441 0.12149087]
 [0.15811087 0.12095121 0.12314735 0.21881548 0.20005786 0.17891717]
 ...
 [0.1569184  0.2625514  0.16148947 0.13760686 0.1148551  0.16657871]
 [0.15406187 0.11422537 0.17187488 0.16466033 0.2567684  0.1384091 ]
 [0.15122035 0.14694631 0.12240574 0.20217012 0.15943716 0.21782027]]";0.5526357889175415;4777.984895127841;0.715414138243324;0.4511571986774872;0.24230033238697682;0.22889345951923354
CCGC;CITESEER;"[[ 6.72202259e-02  2.25876961e-02  1.17258802e-02 ...  9.94098373e-04
   3.29289492e-03 -9.80656315e-03]
 [ 6.18942827e-02  2.73318887e-02  1.02439709e-02 ...  4.13235417e-03
   6.46484084e-03 -7.00026006e-03]
 [ 5.96794337e-02  2.89921351e-02  1.29597196e-02 ...  4.64390963e-04
   3.80186038e-03 -1.10758347e-02]
 ...
 [ 5.74464127e-02  2.75063571e-02  1.24451425e-02 ...  4.45596455e-03
   5.19583747e-03 -9.64936614e-03]
 [ 6.77891299e-02  2.37484891e-02  1.27492175e-02 ...  7.51444697e-03
  -1.35200098e-05  4.87540103e-03]
 [ 6.22184277e-02  2.67525613e-02  1.33886626e-02 ... -2.65006116e-03
   5.21189161e-03 -8.53843521e-03]]";0.1704421192407608;3223.3674493786702;1.833924401933993;0.3026750826570484;0.09839522035724829;0.09021837763884165
AGE;CITESEER;"[[0.0047517  0.01090631 0.01847661 ... 0.00437577 0.0671236  0.06382322]
 [0.11389218 0.00280847 0.00543901 ... 0.00573005 0.00474379 0.01047278]
 [0.0188412  0.00819524 0.00413681 ... 0.0249877  0.0057188  0.00635542]
 ...
 [0.00509367 0.00537369 0.00083544 ... 0.01033052 0.01212561 0.01267488]
 [0.00569688 0.00713682 0.00271298 ... 0.00529819 0.00514427 0.00637973]
 [0.00965433 0.00333622 0.0164138  ... 0.00673948 0.00722387 0.01262095]]";0.23223017156124115;323.9743484483968;2.08429190165569;0.5906221821460775;0.33060939572159065;0.27302934426213793
baseline_kmeans;CITESEER;"tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]])";0.003657091408967972;19.016188858029594;8.922440755947482;0.4313195070634205;0.1968692562502504;0.17711307874717144
baseline_louvain;CITESEER;"tensor([[0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        ...,
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.],
        [0., 0., 0.,  ..., 0., 0., 0.]])";-0.01580869033932686;5.669835353409455;8.2362785019842;0.26660655244965437;0.22389397814923143;0.13495869166800062
GCN_KMeans;CITESEER;"[[ 5.151194   -7.0292645  -0.52467304 -2.9076476   3.834478    2.3328023 ]
 [-5.7191772  -1.9437761   1.904238    3.1258907   0.03358061  5.0080967 ]
 [ 1.4019403  -2.860774    0.3080287  -4.719844   -2.424224   11.799044  ]
 ...
 [-2.8899937  16.203608    6.3316474  -7.604411   -7.6019006   5.323739  ]
 [ 5.589428   -9.374875    4.8860874   7.107302   -4.778372   -2.570096  ]
 [-2.392212   -1.9626014   2.0796776  -4.248861    1.0211997   9.057355  ]]";0.1739063858985901;638.1837330096604;1.5404225459143135;0.3874361286444244;0.1598984965287841;0.14473595715432364
GCN_Louvain;CITESEER;"[[  7.7399793    1.3605466   -4.2501574  ...  -4.5946054    1.0343317
    2.0940475 ]
 [  1.7485456   11.440162    -2.480102   ...  -8.977439    -4.804794
   -4.73981   ]
 [ -1.1052136   -5.0319233   16.469412   ...  -8.66386    -15.519439
    0.70104504]
 ...
 [  2.5111823   -5.640837    -6.6959867  ...  -2.8810322   -5.507908
    0.45582306]
 [ -5.200071    -0.66889733  -1.7888644  ...   6.7810893    0.27741784
   -0.19034405]
 [ -5.411575    -6.0557814   15.660815   ...  -8.053987   -14.510012
   -2.137034  ]]";0.12740421295166016;293.8056343068298;2.0127896859574483;0.4075743913435528;0.15184592084541312;0.11310467898559341
DMoN;CITESEER;"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]";0.0018493735793917365;5.137514381268822;21.30644647234229;0.3712052900510971;0.16609999980714737;0.13567628615262922
SCGC;CITESEER;"[[-0.12764382  0.23081806  0.04447842 ...  0.26071757 -0.15555279
   0.09191702]
 [-0.1288306   0.23981188  0.04175448 ...  0.2680725  -0.16561913
   0.08624074]
 [-0.12606351  0.24606006  0.03949429 ...  0.25527853 -0.16916198
   0.08904377]
 ...
 [-0.13279498  0.2279397   0.04820208 ...  0.26412362 -0.16585088
   0.08592406]
 [-0.12010261  0.24670523  0.02999064 ...  0.2593554  -0.17624806
   0.09520354]
 [-0.12671527  0.24225157  0.03820314 ...  0.25037193 -0.1682063
   0.09208183]]";0.28282463550567627;3426.999178997943;1.0025719268744007;0.32251277427111513;0.11367366958121086;0.08886488434710779
DFCN;CITESEER;"[[ 0.01130877 -0.05283613 -0.00895691 ... -0.0158906  -0.05919763
   0.07627483]
 [-0.00922481 -0.02769137  0.03484765 ...  0.09862012  0.01724028
   0.00052483]
 [ 0.07883597 -0.11710433  0.09704877 ...  0.12990886 -0.09227975
   0.13858423]
 ...
 [-0.29380167  0.29077533 -0.34719387 ... -0.4104013   0.33142975
  -0.3716297 ]
 [-0.030079   -0.05009286  0.01109335 ...  0.09592274 -0.00496174
   0.01717926]
 [ 0.1471753  -0.12218798  0.15225345 ...  0.15682831 -0.09037928
   0.14958425]]";0.43185490369796753;14206.673408232797;0.7119528314354091;0.4030658250676285;0.20841285877920598;0.16056108690844276
DAEGC;CITESEER;"[[0.16337213 0.21384469 0.1384488  0.14207615 0.14966907 0.19258916]
 [0.17560345 0.13909388 0.21929699 0.17437044 0.17014445 0.12149087]
 [0.15811089 0.12095121 0.12314736 0.21881548 0.20005786 0.17891715]
 ...
 [0.1569184  0.2625514  0.16148946 0.13760686 0.1148551  0.16657871]
 [0.15406187 0.11422537 0.17187487 0.16466036 0.25676847 0.13840911]
 [0.15122035 0.14694631 0.12240574 0.20217012 0.15943716 0.21782032]]";0.5526357293128967;4777.985435688177;0.7154140787899116;0.4511571986774872;0.24230033238697682;0.22889345951923354
CCGC;CITESEER;"[[ 6.72202259e-02  2.25876961e-02  1.17258802e-02 ...  9.94098373e-04
   3.29289492e-03 -9.80656315e-03]
 [ 6.18942827e-02  2.73318887e-02  1.02439709e-02 ...  4.13235417e-03
   6.46484084e-03 -7.00026006e-03]
 [ 5.96794337e-02  2.89921351e-02  1.29597196e-02 ...  4.64390963e-04
   3.80186038e-03 -1.10758347e-02]
 ...
 [ 5.74464127e-02  2.75063571e-02  1.24451425e-02 ...  4.45596455e-03
   5.19583747e-03 -9.64936614e-03]
 [ 6.77891299e-02  2.37484891e-02  1.27492175e-02 ...  7.51444697e-03
  -1.35200098e-05  4.87540103e-03]
 [ 6.22184277e-02  2.67525613e-02  1.33886626e-02 ... -2.65006116e-03
   5.21189161e-03 -8.53843521e-03]]";0.1704421192407608;3223.3674493786702;1.833924401933993;0.3026750826570484;0.09839522035724829;0.09021837763884165
